id,size,type,slm1_only_l1_option,ranking_time,ranking_time_only,total_time,has_answer,answer_size,timeout,l1size,l2size,l3size
24,200,all2,False,4735328686,653039234,15356390724,False,0,0,38357.0,200.0,
24,300,all2,False,3935030731,551852002,14688226828,False,0,0,38357.0,300.0,
24,400,all2,False,4612326184,535037409,15192777876,False,0,0,38357.0,400.0,
24,500,all2,False,4749920214,673526336,15541068635,False,0,0,38357.0,500.0,
24,750,all2,False,4860816348,852217769,15312587366,False,0,0,38357.0,750.0,
24,10,all3,True,4067805250,606798887,14762869761,False,0,0,38357.0,10.0,10.0
24,30,all3,True,4677100905,692309372,15438081611,False,0,0,38357.0,30.0,30.0
24,50,all3,True,4587153043,1150754612,15358424206,False,0,0,38357.0,50.0,50.0
24,75,all3,True,5642780839,1551231182,16438429605,False,0,0,38357.0,75.0,75.0
24,100,all3,True,5986883884,2447271536,16787741389,False,0,0,38357.0,100.0,100.0
24,150,all3,True,9561083085,5086433721,20547842813,False,0,0,38357.0,150.0,150.0
24,200,all3,True,14934344029,10623408596,25670003038,False,0,0,38357.0,200.0,200.0
24,300,all3,True,48542436566,41472621945,59373811652,False,0,0,38357.0,300.0,300.0
24,400,all3,True,162194967514,0,172829660027,False,0,0,,,
24,500,all3,True,169879245278,0,180627307214,False,0,0,,,
24,750,all3,True,147764693879,0,158563422360,False,0,0,,,
24,10,all3,False,4634565126,599561493,15272945579,False,0,0,38357.0,10.0,4.0
24,30,all3,False,4593530097,489941904,15324773995,False,0,0,38357.0,30.0,4.0
24,50,all3,False,4667095000,642804248,15409647608,False,0,0,38357.0,50.0,4.0
24,75,all3,False,4221500699,692295788,14833028535,False,0,0,38357.0,75.0,4.0
24,100,all3,False,4921060893,825225273,15853158699,False,0,0,38357.0,100.0,4.0
24,150,all3,False,4374531998,1002652955,15200962813,False,0,0,38357.0,150.0,4.0
24,200,all3,False,5272511178,1229565988,15909947392,False,0,0,38357.0,200.0,4.0
24,300,all3,False,5790268418,1756615009,16639143701,False,0,0,38357.0,300.0,4.0
24,400,all3,False,6533537879,2419079720,17177217481,False,0,0,38357.0,400.0,4.0
24,500,all3,False,7771780226,3696969358,18564229461,False,0,0,38357.0,500.0,4.0
24,750,all3,False,18412202855,13683328290,29188435684,False,0,0,38357.0,750.0,14.0
25,10,all2,True,16574731204,260359578,27803043555,True,1,0,30781.0,10.0,
25,30,all2,True,16754694089,240112527,27846301270,True,1,0,30781.0,30.0,
25,50,all2,True,17166262395,271131774,28283726891,True,1,0,30781.0,50.0,
25,75,all2,True,16400014139,277340516,27399205024,True,1,0,30781.0,75.0,
25,100,all2,True,16538437501,305063048,27765134463,True,1,0,30781.0,100.0,
25,150,all2,True,16728792450,349338371,27996917409,True,1,0,30781.0,150.0,
25,200,all2,True,16916925855,389201244,28151169149,True,1,0,30781.0,200.0,
25,300,all2,True,17323650752,523034321,28516267073,True,1,0,30781.0,300.0,
25,400,all2,True,16788056190,633574025,27894682023,True,1,0,30781.0,400.0,
25,500,all2,True,17355557303,774414858,28302240288,True,1,0,30781.0,500.0,
25,750,all2,True,17845765174,662249091,28969089146,True,1,0,30781.0,750.0,
25,10,all2,False,17330732081,263281016,28416016387,True,1,0,30781.0,10.0,
25,30,all2,False,16757060245,253904671,27866435479,True,1,0,30781.0,30.0,
25,50,all2,False,16838424749,264485804,28069359038,True,1,0,30781.0,50.0,
25,75,all2,False,16885862212,296629238,27920100852,True,1,0,30781.0,75.0,
25,100,all2,False,16634037687,307055528,27840024323,True,1,0,30781.0,100.0,
25,150,all2,False,16932293171,351498549,28159201160,True,1,0,30781.0,150.0,
25,200,all2,False,16476435660,421412322,27605850531,True,1,0,30781.0,200.0,
25,300,all2,False,16906848638,513186769,28224418565,True,1,0,30781.0,300.0,
25,400,all2,False,16883349713,632230676,28014467406,True,1,0,30781.0,400.0,
25,500,all2,False,17407169521,553635284,28409118609,True,1,0,30781.0,500.0,
25,750,all2,False,17519229289,955138951,28519240779,True,1,0,30781.0,750.0,
25,10,all3,True,16910738069,259818839,27962742992,True,1,0,30781.0,10.0,10.0
25,30,all3,True,17059195407,452546340,28001408151,True,1,0,30781.0,30.0,30.0
25,50,all3,True,17641670897,698928439,28597947549,True,1,0,30781.0,50.0,50.0
25,75,all3,True,17725274997,1173350513,28818619822,True,1,0,30781.0,75.0,75.0
25,100,all3,True,18135094960,1606054177,29393561231,True,1,0,30781.0,100.0,100.0
25,150,all3,True,21088357397,4045277981,32325439588,True,1,0,30781.0,150.0,150.0
25,200,all3,True,25282057087,7806025613,36535588208,True,1,0,30781.0,200.0,200.0
25,300,all3,True,65844586902,37126567653,76913265300,True,1,0,30781.0,300.0,300.0
25,400,all3,True,136696700804,0,148059359499,False,0,0,,,
25,500,all3,True,128532325457,0,139647595774,False,0,0,,,
25,750,all3,True,135512239351,0,146676904383,False,0,0,,,
25,10,all3,False,17242717398,250218110,28288822712,True,1,0,30781.0,10.0,7.0
25,30,all3,False,17089478389,373929360,28104298278,True,1,0,30781.0,30.0,27.0
25,50,all3,False,17231989392,666690052,28403662291,True,1,0,30781.0,50.0,47.0
25,75,all3,False,17583526450,1095044158,28777929852,True,1,0,30781.0,75.0,72.0
25,100,all3,False,17861440037,1544857596,29107427824,True,1,0,30781.0,100.0,97.0
25,150,all3,False,20447428220,3812870592,31576677753,True,1,0,30781.0,150.0,148.0
25,200,all3,False,25193680247,7539829217,36350663226,True,1,0,30781.0,200.0,198.0
25,300,all3,False,54725244757,31541630378,65929777586,True,1,0,30781.0,300.0,298.0
25,400,all3,False,141834641555,0,152829977269,False,0,0,,,
25,500,all3,False,143732140844,0,154935598137,False,0,0,,,
25,750,all3,False,133144368400,0,144263287706,False,0,0,,,
26,10,all2,True,2176029492,226705717,10816090718,True,29,0,21963.0,10.0,
26,30,all2,True,2164460097,205515625,10508184223,True,29,0,21963.0,30.0,
26,50,all2,True,2447754645,241494005,10974250724,True,29,0,21963.0,50.0,
26,75,all2,True,2182342749,307108138,10677661467,True,29,0,21963.0,75.0,
26,100,all2,True,2172299191,275701864,10826268358,True,29,0,21963.0,100.0,
26,150,all2,True,2395186810,359608377,10918101914,True,29,0,21963.0,150.0,
26,200,all2,True,2269914150,404430526,10848087123,True,29,0,21963.0,200.0,
26,300,all2,True,2423298693,431357092,10780566049,True,29,0,21963.0,298.0,
26,400,all2,True,2449533805,450250818,11133166575,True,29,0,21963.0,398.0,
26,500,all2,True,2425416505,469437900,10975242507,False,0,0,21963.0,498.0,
26,750,all2,True,2601895162,569477382,10976427122,False,0,0,21963.0,746.0,
26,10,all2,False,2079604830,204239079,10719611918,True,29,0,21963.0,10.0,
26,30,all2,False,2156844409,222864992,10732118309,True,29,0,21963.0,30.0,
26,50,all2,False,2115822596,235337122,10620987109,True,29,0,21963.0,50.0,
26,75,all2,False,2323426954,289265920,10818548786,True,29,0,21963.0,75.0,
26,100,all2,False,2327388376,277639789,10723941374,True,29,0,21963.0,100.0,
26,150,all2,False,2289126900,348264842,10857521696,True,29,0,21963.0,150.0,
26,200,all2,False,2362075136,420134497,10859882786,True,29,0,21963.0,200.0,
26,300,all2,False,2398219863,437610185,10845525743,True,29,0,21963.0,298.0,
26,400,all2,False,2380835195,451560747,10736556641,True,29,0,21963.0,398.0,
26,500,all2,False,2368056027,448638922,10859369569,False,0,0,21963.0,498.0,
26,750,all2,False,2547975565,522889013,10983172315,False,0,0,21963.0,746.0,
26,10,all3,True,2308346645,214582988,10761865459,True,29,0,21963.0,10.0,10.0
26,30,all3,True,2407908366,401420083,10951420699,True,29,0,21963.0,30.0,30.0
26,50,all3,True,2724646285,708670344,11218402965,True,29,0,21963.0,50.0,50.0
26,75,all3,True,3226403516,1080130270,11727915638,True,29,0,21963.0,75.0,75.0
26,100,all3,True,3792589344,1758506182,12263908882,True,29,0,21963.0,100.0,100.0
26,150,all3,True,6140989761,3899894604,14870128229,True,29,0,21963.0,150.0,150.0
26,200,all3,True,10373267309,7634952157,19008383895,True,29,0,21963.0,200.0,200.0
26,300,all3,True,36718534586,29050242425,45177316098,True,29,0,21963.0,298.0,298.0
26,400,all3,True,138188798427,0,146868459812,False,0,0,,,
26,500,all3,True,156844764131,0,165310564418,False,0,0,,,
26,750,all3,True,143201596447,0,151810885389,False,0,0,,,
26,10,all3,False,2116098400,251850947,10553237408,True,29,0,21963.0,10.0,10.0
26,30,all3,False,2335351891,395738658,10865475319,True,29,0,21963.0,30.0,30.0
26,50,all3,False,2811742014,699697245,11483690866,True,29,0,21963.0,50.0,50.0
26,75,all3,False,3133348246,1119022658,11524997981,True,29,0,21963.0,75.0,75.0
26,100,all3,False,3664783801,1633325405,12277801972,True,29,0,21963.0,100.0,100.0
26,150,all3,False,5900921501,3598231812,14361190280,True,29,0,21963.0,150.0,150.0
26,200,all3,False,10592058827,7618752800,19264635823,True,29,0,21963.0,200.0,200.0
26,300,all3,False,29736084919,21553442932,38385119372,True,29,0,21963.0,298.0,232.0
26,400,all3,False,46508426493,43158593488,55421914291,False,0,0,21963.0,398.0,232.0
26,500,all3,False,131511273069,0,140098194201,False,0,0,,,
26,750,all3,False,149175647224,0,157913498281,False,0,0,,,
27,10,all2,True,3022092556,238373354,11441240179,False,0,0,20205.0,10.0,
27,30,all2,True,2979450257,228828921,11251159687,False,0,0,20205.0,30.0,
27,50,all2,True,2982525964,236283855,11376538911,False,0,0,20205.0,50.0,
27,75,all2,True,3057207350,272078386,11481952215,False,0,0,20205.0,75.0,
27,100,all2,True,3150119028,296390574,11456825269,False,0,0,20205.0,100.0,
27,150,all2,True,3049883147,320988475,11418760748,False,0,0,20205.0,148.0,
27,200,all2,True,3423980516,322542526,11784814473,False,0,0,20205.0,198.0,
27,300,all2,True,3059112026,334714932,11439273981,False,0,0,20205.0,298.0,
27,400,all2,True,3113594098,366450658,11408970466,False,0,0,20205.0,398.0,
27,500,all2,True,3138263334,381753873,11447204074,False,0,0,20205.0,498.0,
27,750,all2,True,3136184804,411389546,11466165326,False,0,0,20205.0,748.0,
27,10,all2,False,2980799934,249993459,11342878939,False,0,0,20205.0,10.0,
27,30,all2,False,2883767701,249493250,11224298429,False,0,0,20205.0,30.0,
27,50,all2,False,2979172034,276867467,11374119081,False,0,0,20205.0,50.0,
27,75,all2,False,2963904002,257850945,11362632404,False,0,0,20205.0,75.0,
27,100,all2,False,2981362579,255268398,11375812832,False,0,0,20205.0,100.0,
27,150,all2,False,3053368233,300861244,11460131882,False,0,0,20205.0,148.0,
27,200,all2,False,3458517944,306956732,11740197834,False,0,0,20205.0,198.0,
27,300,all2,False,3076723540,340192731,11489465100,False,0,0,20205.0,298.0,
27,400,all2,False,3068451107,353009282,11390653472,False,0,0,20205.0,398.0,
27,500,all2,False,3032622923,350160531,11397890608,False,0,0,20205.0,498.0,
27,750,all2,False,3167751759,453949053,11476691386,False,0,0,20205.0,748.0,
27,10,all3,True,2959168929,294561356,11302102946,False,0,0,20205.0,10.0,10.0
27,30,all3,True,3164749175,437985642,11479624787,False,0,0,20205.0,30.0,30.0
27,50,all3,True,3948629391,724858544,12227443461,False,0,0,20205.0,50.0,50.0
27,75,all3,True,3990815825,1227585814,12373156473,False,0,0,20205.0,75.0,75.0
27,100,all3,True,4694964063,1827605473,13109862988,False,0,0,20205.0,100.0,100.0
27,150,all3,True,7017201342,3814219067,15445852786,False,0,0,20205.0,148.0,148.0
27,200,all3,True,12867323035,9254928133,21310702486,False,0,0,20205.0,198.0,198.0
27,300,all3,True,40141650541,32622670719,48483382482,False,0,0,20205.0,298.0,298.0
27,400,all3,True,143127216175,0,151519313144,False,0,0,,,
27,500,all3,True,156310303479,0,164830825930,False,0,0,,,
27,750,all3,True,137241318186,0,145591078753,False,0,0,,,
27,10,all3,False,3014301876,264885548,11292105380,False,0,0,20205.0,10.0,6.0
27,30,all3,False,3026773495,337869952,11439341477,False,0,0,20205.0,30.0,17.0
27,50,all3,False,3321784283,578681906,11666378145,False,0,0,20205.0,50.0,31.0
27,75,all3,False,3811515159,1029863052,12206324833,False,0,0,20205.0,75.0,44.0
27,100,all3,False,4242624857,1451909681,12632440938,False,0,0,20205.0,100.0,69.0
27,150,all3,False,5382974380,2453920322,13661854573,False,0,0,20205.0,148.0,76.0
27,200,all3,False,9155103759,5889316423,17515611333,False,0,0,20205.0,198.0,123.0
27,300,all3,False,16992734154,13374449927,25326753576,False,0,0,20205.0,298.0,145.0
27,400,all3,False,36783435445,29632063434,45301573379,False,0,0,20205.0,398.0,145.0
27,500,all3,False,47223042004,40287358437,55601161883,False,0,0,20205.0,498.0,145.0
27,750,all3,False,150385180892,0,158928106168,False,0,0,,,
28,10,all2,True,826409609,84336864,7586128375,True,1,0,41.0,10.0,
28,30,all2,True,835027865,103242483,7638760905,True,1,0,41.0,28.0,
28,50,all2,True,873254164,109925017,7620816362,True,1,0,41.0,39.0,
28,75,all2,True,858288391,120494640,7581492306,True,1,0,41.0,39.0,
28,100,all2,True,872764175,116565041,7567753666,True,1,0,41.0,39.0,
28,150,all2,True,859961927,119767239,7546936081,True,1,0,41.0,39.0,
28,200,all2,True,839021601,98091629,7519327120,True,1,0,41.0,39.0,
28,300,all2,True,813527394,109145281,7568136477,True,1,0,41.0,39.0,
28,400,all2,True,861213750,116161434,7593529715,True,1,0,41.0,39.0,
28,500,all2,True,860738065,105683967,7624664155,True,1,0,41.0,39.0,
28,750,all2,True,818546884,102389283,7595261682,True,1,0,41.0,39.0,
28,10,all2,False,811186745,90525936,7545289415,True,1,0,41.0,10.0,
28,30,all2,False,843184745,114821001,7620941246,True,1,0,41.0,28.0,
28,50,all2,False,853133911,114393472,7560394529,True,1,0,41.0,39.0,
28,75,all2,False,840550046,107792750,7567106135,True,1,0,41.0,39.0,
28,100,all2,False,820337836,108573165,7589927215,True,1,0,41.0,39.0,
28,150,all2,False,860733208,120723341,7630773700,True,1,0,41.0,39.0,
28,200,all2,False,854523794,120385504,7598960921,True,1,0,41.0,39.0,
28,300,all2,False,843320431,99603887,7506107067,True,1,0,41.0,39.0,
28,400,all2,False,849388210,121159973,7502014826,True,1,0,41.0,39.0,
28,500,all2,False,849394278,115814870,7590352649,True,1,0,41.0,39.0,
28,750,all2,False,846701256,107666529,7601911859,True,1,0,41.0,39.0,
28,10,all3,True,811860809,102066312,7601993979,True,1,0,41.0,10.0,10.0
28,30,all3,True,1002753306,261791521,7727821994,True,1,0,41.0,28.0,28.0
28,50,all3,True,1173521640,405754536,7890350694,True,1,0,41.0,39.0,39.0
28,75,all3,True,1194139143,446642014,7848698212,True,1,0,41.0,39.0,39.0
28,100,all3,True,1181696785,428543266,7928902938,True,1,0,41.0,39.0,39.0
28,150,all3,True,1188418559,422564543,7930438306,True,1,0,41.0,39.0,39.0
28,200,all3,True,1197045016,409604556,7902335979,True,1,0,41.0,39.0,39.0
28,300,all3,True,1182461862,407693881,7898805548,True,1,0,41.0,39.0,39.0
28,400,all3,True,1142381417,397503436,7884054684,True,1,0,41.0,39.0,39.0
28,500,all3,True,1183617466,411801432,8035646965,True,1,0,41.0,39.0,39.0
28,750,all3,True,1172133753,416447464,7961211748,True,1,0,41.0,39.0,39.0
28,10,all3,False,841045112,106608322,7664585234,True,1,0,41.0,10.0,10.0
28,30,all3,False,1023431871,266958319,7759271069,True,1,0,41.0,28.0,28.0
28,50,all3,False,1126649199,396632739,7919593423,True,1,0,41.0,39.0,33.0
28,75,all3,False,1147702823,394599137,7833524014,True,1,0,41.0,39.0,33.0
28,100,all3,False,1146162906,382804176,7847776373,True,1,0,41.0,39.0,33.0
28,150,all3,False,1137810180,391558180,7894192781,True,1,0,41.0,39.0,33.0
28,200,all3,False,1113913686,373590643,7816633441,True,1,0,41.0,39.0,33.0
28,300,all3,False,1143305513,396709463,7893079116,True,1,0,41.0,39.0,33.0
28,400,all3,False,1134557394,392300804,7863384962,True,1,0,41.0,39.0,33.0
28,500,all3,False,1137725027,404497341,7808097512,True,1,0,41.0,39.0,33.0
28,750,all3,False,1149930987,397776393,7795722041,True,1,0,41.0,39.0,33.0
29,10,all2,True,95167759853,170079956,109958884616,False,0,0,10919.0,10.0,
29,30,all2,True,95408175458,194576846,110013996664,False,0,0,10919.0,30.0,
29,50,all2,True,94763804802,202454590,109501955614,False,0,0,10919.0,50.0,
29,75,all2,True,95833749760,235009172,110690288445,False,0,0,10919.0,74.0,
29,100,all2,True,97187436283,235087241,112198978081,False,0,0,10919.0,99.0,
29,150,all2,True,95423082984,287131053,110580909024,False,0,0,10919.0,147.0,
29,200,all2,True,95857500735,298962739,110839189720,False,0,0,10919.0,196.0,
29,300,all2,True,96000215749,310530064,111036798831,False,0,0,10919.0,286.0,
29,400,all2,True,95309137732,324024032,110323407337,False,0,0,10919.0,386.0,
29,500,all2,True,97085345091,337279401,112208102841,False,0,0,10919.0,486.0,
29,750,all2,True,95456392624,354337866,110374122397,False,0,0,10919.0,736.0,
29,10,all2,False,94788803951,183411558,109407568914,False,0,0,10919.0,10.0,
29,30,all2,False,96569501343,199069748,111426115102,False,0,0,10919.0,30.0,
29,50,all2,False,97284135229,201103752,112101715218,False,0,0,10919.0,50.0,
29,75,all2,False,94999659483,220295688,109801008408,False,0,0,10919.0,74.0,
29,100,all2,False,95359147631,242276209,110195055802,False,0,0,10919.0,99.0,
29,150,all2,False,94698330740,292566239,109762209361,False,0,0,10919.0,147.0,
29,200,all2,False,95336832239,315565646,110229003405,False,0,0,10919.0,196.0,
29,300,all2,False,95103087941,328261449,110052192262,False,0,0,10919.0,286.0,
29,400,all2,False,98694250652,339565690,113506136275,False,0,0,10919.0,386.0,
29,500,all2,False,95020578251,390359510,109804721784,False,0,0,10919.0,486.0,
29,750,all2,False,96796875739,370724873,111632342818,False,0,0,10919.0,736.0,
29,10,all3,True,95140475569,206452909,109897406019,False,0,0,10919.0,10.0,10.0
29,30,all3,True,96120921590,353124557,110964231894,False,0,0,10919.0,30.0,30.0
29,50,all3,True,97418018207,672306526,112241373507,False,0,0,10919.0,50.0,50.0
29,75,all3,True,98307391456,1048543716,112969213794,False,0,0,10919.0,74.0,74.0
29,100,all3,True,98558231538,1538113192,113492811299,False,0,0,10919.0,99.0,99.0
29,150,all3,True,100343001061,3341958025,115334138400,False,0,0,10919.0,147.0,147.0
29,200,all3,True,103273933535,7581907520,118533101349,False,0,0,10919.0,196.0,196.0
29,300,all3,True,129909851697,31186264843,144889061396,False,0,0,10919.0,286.0,286.0
29,400,all3,True,136892444098,0,151860332345,False,0,0,,,
29,500,all3,True,135878366520,0,150795845979,False,0,0,,,
29,750,all3,True,134561880165,0,149552717323,False,0,0,,,
29,10,all3,False,95022601361,204344034,109699024451,False,0,0,10919.0,10.0,10.0
29,30,all3,False,97909292199,327812897,113350208343,False,0,0,10919.0,30.0,30.0
29,50,all3,False,56184734998,662663928,70819140503,False,0,0,10919.0,50.0,50.0
29,75,all3,False,97895600325,1007298197,112729222970,False,0,0,10919.0,74.0,74.0
29,100,all3,False,98191660535,1547978483,113225412092,False,0,0,10919.0,99.0,99.0
29,150,all3,False,99969135077,3188640007,114995794066,False,0,0,10919.0,147.0,147.0
29,200,all3,False,101187360794,5679735958,116301739062,False,0,0,10919.0,196.0,151.0
29,300,all3,False,107153895246,11924171445,122210850645,False,0,0,10919.0,286.0,151.0
29,400,all3,False,125520337284,27945715783,140903705352,True,6,0,10919.0,386.0,151.0
29,500,all3,False,140060274107,0,155046810932,False,0,0,,,
29,750,all3,False,137424014360,0,152338391513,False,0,0,,,
30,10,all2,True,1022445422,67472085,7361056363,False,0,0,225.0,10.0,
30,30,all2,True,1003671442,85244469,7355001466,False,0,0,225.0,28.0,
30,50,all2,True,1012112698,84588686,7346260315,False,0,0,225.0,48.0,
30,75,all2,True,1014057155,87478973,7362151296,False,0,0,225.0,73.0,
30,100,all2,True,1017804762,85744984,7486316563,False,0,0,225.0,98.0,
30,150,all2,True,1043280711,100411751,7459345140,False,0,0,225.0,148.0,
30,200,all2,True,1047023322,119728551,7388061789,False,0,0,225.0,198.0,
30,300,all2,True,994244103,122495048,7414081356,False,0,0,225.0,223.0,
30,400,all2,True,1038298312,126574271,7421225593,False,0,0,225.0,223.0,
30,500,all2,True,1064111256,130983007,7416934897,False,0,0,225.0,223.0,
30,750,all2,True,1041328256,112829177,7371390998,False,0,0,225.0,223.0,
30,10,all2,False,1005771091,75201961,7470379451,False,0,0,225.0,10.0,
30,30,all2,False,1015721546,82544831,7325173865,False,0,0,225.0,28.0,
30,50,all2,False,963656640,78678332,7368036646,False,0,0,225.0,48.0,
30,75,all2,False,1006387180,77884507,7366809563,False,0,0,225.0,73.0,
30,100,all2,False,1028816153,91110910,7381359817,False,0,0,225.0,98.0,
30,150,all2,False,1017508649,101505126,7365744435,False,0,0,225.0,148.0,
30,200,all2,False,1032836344,115615606,7425572849,False,0,0,225.0,198.0,
30,300,all2,False,1022020513,120247128,7475855054,False,0,0,225.0,223.0,
30,400,all2,False,1045320546,115227856,7316492777,False,0,0,225.0,223.0,
30,500,all2,False,1036482035,128849544,7416795467,False,0,0,225.0,223.0,
30,750,all2,False,1042034147,122231530,7464868836,False,0,0,225.0,223.0,
30,10,all3,True,1022443635,92529027,7402997731,False,0,0,225.0,10.0,10.0
30,30,all3,True,1230030999,294061239,7603119715,False,0,0,225.0,28.0,28.0
30,50,all3,True,1499941487,536894761,7914237790,False,0,0,225.0,48.0,48.0
30,75,all3,True,2166356201,1163397520,8463899158,False,0,0,225.0,73.0,73.0
30,100,all3,True,2968483658,1877453810,9239833229,False,0,0,225.0,98.0,98.0
30,150,all3,True,5547911021,4288162754,11900855619,False,0,0,225.0,148.0,148.0
30,200,all3,True,10366866105,8318550748,16665860583,False,0,0,225.0,198.0,198.0
30,300,all3,True,14059251529,12234581681,20591426433,False,0,0,225.0,223.0,223.0
30,400,all3,True,13118482921,11321723791,19732574515,False,0,0,225.0,223.0,223.0
30,500,all3,True,13536738043,11605154554,20011485279,False,0,0,225.0,223.0,223.0
30,750,all3,True,13675756386,11842163446,20340393032,False,0,0,225.0,223.0,223.0
30,10,all3,False,1040340750,97899027,7337247069,False,0,0,225.0,10.0,10.0
30,30,all3,False,1137411878,194162099,7467301379,False,0,0,225.0,28.0,18.0
30,50,all3,False,1272556395,323906324,7633002493,False,0,0,225.0,48.0,18.0
30,75,all3,False,1446015443,513853160,7665130053,False,0,0,225.0,73.0,18.0
30,100,all3,False,1697377628,742749118,7973535969,False,0,0,225.0,98.0,18.0
30,150,all3,False,2006799177,993943998,8348025365,False,0,0,225.0,148.0,18.0
30,200,all3,False,2415607987,1342905571,8627147506,False,0,0,225.0,198.0,18.0
30,300,all3,False,4053366845,2898292445,10663518030,False,0,0,225.0,223.0,33.0
30,400,all3,False,5041364683,3818582878,11555957453,False,0,0,225.0,223.0,51.0
30,500,all3,False,5096428843,3860311187,11602204123,False,0,0,225.0,223.0,51.0
30,750,all3,False,5130059067,3911824229,11640978799,False,0,0,225.0,223.0,51.0
31,10,all2,True,3384332049,281334015,21462316852,False,0,0,30847.0,10.0,
31,30,all2,True,3423688142,298572472,21602242596,False,0,0,30847.0,30.0,
31,50,all2,True,3462805087,294028917,21872468571,False,0,0,30847.0,50.0,
31,75,all2,True,3420447890,269008079,21618155555,True,2,0,30847.0,75.0,
31,100,all2,True,3427789680,286863022,21884827373,True,2,0,30847.0,100.0,
31,150,all2,True,3434033360,338308378,22161549411,True,2,0,30847.0,149.0,
31,200,all2,True,3482192807,358430987,22216262280,True,2,0,30847.0,199.0,
31,300,all2,True,3583888218,450540483,22169796786,True,2,0,30847.0,299.0,
31,400,all2,True,3732834774,547022613,22255210917,True,2,0,30847.0,399.0,
31,500,all2,True,3684895929,529083125,22207449793,True,2,0,30847.0,499.0,
31,750,all2,True,3720501958,548641261,22110076342,True,2,0,30847.0,749.0,
31,10,all2,False,3448992851,284544511,21785879396,False,0,0,30847.0,10.0,
31,30,all2,False,3445337660,293260108,22033714843,False,0,0,30847.0,30.0,
31,50,all2,False,3371997313,261855558,21816362704,False,0,0,30847.0,50.0,
31,75,all2,False,3437024536,308465422,21605418099,True,2,0,30847.0,75.0,
31,100,all2,False,3424669874,303275779,21939358704,True,2,0,30847.0,100.0,
31,150,all2,False,3467097241,338264228,22194175209,True,2,0,30847.0,149.0,
31,200,all2,False,3469617259,368631280,22097483520,True,2,0,30847.0,199.0,
31,300,all2,False,3594279486,457251679,22040154420,True,2,0,30847.0,299.0,
31,400,all2,False,3688833317,518436872,22054308185,True,2,0,30847.0,399.0,
31,500,all2,False,3675660912,523357069,22445923525,True,2,0,30847.0,499.0,
31,750,all2,False,3857975191,554461984,22207290324,True,2,0,30847.0,749.0,
31,10,all3,True,3415351886,292531201,21603957976,True,12,0,30847.0,10.0,10.0
31,30,all3,True,3612349260,457437120,21718552102,False,0,0,30847.0,30.0,30.0
31,50,all3,True,3871334374,769333009,22080644754,False,0,0,30847.0,50.0,50.0
31,75,all3,True,4430960771,1267202378,22674245564,False,0,0,30847.0,75.0,75.0
31,100,all3,True,5068605755,1897115888,24482999639,False,0,0,30847.0,100.0,100.0
31,150,all3,True,8456384404,4965356982,27340942947,False,0,0,30847.0,149.0,149.0
31,200,all3,True,13636661328,9753601455,32271228564,False,0,0,30847.0,199.0,199.0
31,300,all3,True,42702184598,35345528026,61222547272,False,0,0,30847.0,299.0,299.0
31,400,all3,True,134437825664,0,152819618179,False,0,0,,,
31,500,all3,True,138074351103,0,156937558929,False,0,0,,,
31,750,all3,True,134365979906,0,153205031506,False,0,0,,,
31,10,all3,False,3415403098,303076746,21505036275,True,12,0,30847.0,10.0,4.0
31,30,all3,False,3428438391,304583408,21903933004,False,0,0,30847.0,30.0,11.0
31,50,all3,False,3554710248,465252381,21687017949,False,0,0,30847.0,50.0,12.0
31,75,all3,False,4209431854,1098869088,23096600368,False,0,0,30847.0,75.0,36.0
31,100,all3,False,4637276309,1450030217,23696803410,False,0,0,30847.0,100.0,61.0
31,150,all3,False,7040293758,3646893346,25710222985,False,0,0,30847.0,149.0,95.0
31,200,all3,False,11086376559,7047967440,29841766911,False,0,0,30847.0,199.0,143.0
31,300,all3,False,52257645909,35727042418,70874221415,False,0,0,30847.0,299.0,238.0
31,400,all3,False,124687059285,0,143348507120,False,0,0,,,
31,500,all3,False,134217968314,0,153057048047,False,0,0,,,
31,750,all3,False,155829482430,0,174397548636,False,0,0,,,
32,10,all2,True,1861121540,93430115,8730621504,True,2,0,2502.0,10.0,
32,30,all2,True,1906016473,110084589,8768933497,True,2,0,2502.0,30.0,
32,50,all2,True,1846536281,117549667,8610018514,True,2,0,2502.0,50.0,
32,75,all2,True,1845838981,128682938,8671559992,True,2,0,2502.0,75.0,
32,100,all2,True,1873327209,146902117,8708545658,True,2,0,2502.0,98.0,
32,150,all2,True,1979092429,183329834,8864105480,True,2,0,2502.0,148.0,
32,200,all2,True,1995715673,237607589,8883236024,True,2,0,2502.0,197.0,
32,300,all2,True,2035860907,281255838,8928032215,False,0,0,2502.0,296.0,
32,400,all2,True,2013949647,294583565,8964735892,False,0,0,2502.0,395.0,
32,500,all2,True,2072020094,314274735,8990752021,False,0,0,2502.0,494.0,
32,750,all2,True,2050506060,316653120,8957389665,False,0,0,2502.0,736.0,
32,10,all2,False,1851915047,102299890,8651586415,True,2,0,2502.0,10.0,
32,30,all2,False,1827926759,105902660,8758956259,True,2,0,2502.0,30.0,
32,50,all2,False,1891613171,126044382,8738820611,True,2,0,2502.0,50.0,
32,75,all2,False,1897540185,131085714,8705673994,True,2,0,2502.0,75.0,
32,100,all2,False,1956294721,148415244,8846549738,True,2,0,2502.0,98.0,
32,150,all2,False,1953089242,173914119,8799456467,True,2,0,2502.0,148.0,
32,200,all2,False,2008055024,250386312,8845808479,True,2,0,2502.0,197.0,
